Country/Region,Date,Confirmed,Deaths,Recovered,Active
France,2/25/2020,0,0,0,0
France,2/25/2020,0,0,0,0
France,2/25/2020,0,0,0,0
France,2/25/2020,0,0,0,0
France,2/25/2020,0,0,0,0
France,2/25/2020,0,0,0,0
France,2/25/2020,0,0,0,0
France,2/25/2020,0,0,0,0
France,2/25/2020,0,0,0,0
France,2/25/2020,14,1,11,2
Gabon,2/25/2020,0,0,0,0
Gambia,2/25/2020,0,0,0,0
Georgia,2/25/2020,0,0,0,0
Germany,2/25/2020,17,0,14,3
Ghana,2/25/2020,0,0,0,0
Greece,2/25/2020,0,0,0,0
Guatemala,2/25/2020,0,0,0,0
Guinea,2/25/2020,0,0,0,0
Guyana,2/25/2020,0,0,0,0
Haiti,2/25/2020,0,0,0,0
Holy See,2/25/2020,0,0,0,0
Honduras,2/25/2020,0,0,0,0
Hungary,2/25/2020,0,0,0,0
Iceland,2/25/2020,0,0,0,0
India,2/25/2020,3,0,3,0
Indonesia,2/25/2020,0,0,0,0
Iran,2/25/2020,95,16,0,79
Iraq,2/25/2020,1,0,0,1
Ireland,2/25/2020,0,0,0,0
Israel,2/25/2020,1,0,0,1
Italy,2/25/2020,322,10,1,311
Jamaica,2/25/2020,0,0,0,0
Japan,2/25/2020,173,3,22,148
Jordan,2/25/2020,0,0,0,0
Kazakhstan,2/25/2020,0,0,0,0
Kenya,2/25/2020,0,0,0,0
South Korea,2/25/2020,977,10,22,945
Kuwait,2/25/2020,11,0,0,11
Kyrgyzstan,2/25/2020,0,0,0,0
Latvia,2/25/2020,0,0,0,0
Lebanon,2/25/2020,1,0,0,1
Liberia,2/25/2020,0,0,0,0
Liechtenstein,2/25/2020,0,0,0,0
Lithuania,2/25/2020,0,0,0,0
Luxembourg,2/25/2020,0,0,0,0
Madagascar,2/25/2020,0,0,0,0
Malaysia,2/25/2020,22,0,18,4
Maldives,2/25/2020,0,0,0,0
Malta,2/25/2020,0,0,0,0
Mauritania,2/25/2020,0,0,0,0
Mauritius,2/25/2020,0,0,0,0
Mexico,2/25/2020,0,0,0,0
Moldova,2/25/2020,0,0,0,0
Monaco,2/25/2020,0,0,0,0
Mongolia,2/25/2020,0,0,0,0
Montenegro,2/25/2020,0,0,0,0
Morocco,2/25/2020,0,0,0,0
Namibia,2/25/2020,0,0,0,0
Nepal,2/25/2020,1,0,1,0
Netherlands,2/25/2020,0,0,0,0
Netherlands,2/25/2020,0,0,0,0
Netherlands,2/25/2020,0,0,0,0
Netherlands,2/25/2020,0,0,0,0
New Zealand,2/25/2020,0,0,0,0
Nicaragua,2/25/2020,0,0,0,0
Niger,2/25/2020,0,0,0,0
Nigeria,2/25/2020,0,0,0,0
North Macedonia,2/25/2020,0,0,0,0
Norway,2/25/2020,0,0,0,0
Oman,2/25/2020,2,0,0,2
Pakistan,2/25/2020,2,0,0,2
Panama,2/25/2020,0,0,0,0
Papua New Guinea,2/25/2020,0,0,0,0
Paraguay,2/25/2020,0,0,0,0
Peru,2/25/2020,0,0,0,0
Philippines,2/25/2020,3,1,1,1
Poland,2/25/2020,0,0,0,0
Portugal,2/25/2020,0,0,0,0
Qatar,2/25/2020,0,0,0,0
Romania,2/25/2020,0,0,0,0
Russia,2/25/2020,2,0,2,0
Rwanda,2/25/2020,0,0,0,0
Saint Lucia,2/25/2020,0,0,0,0
Saint Vincent and the Grenadines,2/25/2020,0,0,0,0
San Marino,2/25/2020,0,0,0,0
Saudi Arabia,2/25/2020,0,0,0,0
Senegal,2/25/2020,0,0,0,0
Serbia,2/25/2020,0,0,0,0
Seychelles,2/25/2020,0,0,0,0
Singapore,2/25/2020,91,0,53,38
Slovakia,2/25/2020,0,0,0,0
Slovenia,2/25/2020,0,0,0,0
Somalia,2/25/2020,0,0,0,0
South Africa,2/25/2020,0,0,0,0
Spain,2/25/2020,6,0,2,4
Sri Lanka,2/25/2020,1,0,1,0
Sudan,2/25/2020,0,0,0,0
Suriname,2/25/2020,0,0,0,0
Sweden,2/25/2020,1,0,0,1
Switzerland,2/25/2020,1,0,0,1
Taiwan*,2/25/2020,31,1,5,25
Tanzania,2/25/2020,0,0,0,0
Thailand,2/25/2020,37,0,22,15
Togo,2/25/2020,0,0,0,0
Trinidad and Tobago,2/25/2020,0,0,0,0
Tunisia,2/25/2020,0,0,0,0
Turkey,2/25/2020,0,0,0,0
Uganda,2/25/2020,0,0,0,0
Ukraine,2/25/2020,0,0,0,0
United Arab Emirates,2/25/2020,13,0,4,9
United Kingdom,2/25/2020,0,0,0,0
United Kingdom,2/25/2020,0,0,0,0
United Kingdom,2/25/2020,0,0,0,0
United Kingdom,2/25/2020,0,0,0,0
United Kingdom,2/25/2020,0,0,0,0
United Kingdom,2/25/2020,0,0,0,0
United Kingdom,2/25/2020,34,0,8,26
Uruguay,2/25/2020,0,0,0,0
US,2/25/2020,15,0,6,9
Uzbekistan,2/25/2020,0,0,0,0
Venezuela,2/25/2020,0,0,0,0
Vietnam,2/25/2020,16,0,16,0
Zambia,2/25/2020,0,0,0,0
Zimbabwe,2/25/2020,0,0,0,0
Dominica,2/25/2020,0,0,0,0
Grenada,2/25/2020,0,0,0,0
Mozambique,2/25/2020,0,0,0,0
Syria,2/25/2020,0,0,0,0
Timor-Leste,2/25/2020,0,0,0,0
Belize,2/25/2020,0,0,0,0
Laos,2/25/2020,0,0,0,0
Libya,2/25/2020,0,0,0,0
West Bank and Gaza,2/25/2020,0,0,0,0
Guinea-Bissau,2/25/2020,0,0,0,0
Mali,2/25/2020,0,0,0,0
Saint Kitts and Nevis,2/25/2020,0,0,0,0
Canada,2/25/2020,0,0,0,0
Canada,2/25/2020,0,0,0,0
Kosovo,2/25/2020,0,0,0,0
Burma,2/25/2020,0,0,0,0
United Kingdom,2/25/2020,0,0,0,0
United Kingdom,2/25/2020,0,0,0,0
United Kingdom,2/25/2020,0,0,0,0
Botswana,2/25/2020,0,0,0,0
Burundi,2/25/2020,0,0,0,0
Sierra Leone,2/25/2020,0,0,0,0
Malawi,2/25/2020,0,0,0,0
United Kingdom,2/25/2020,0,0,0,0
France,2/25/2020,0,0,0,0
South Sudan,2/25/2020,0,0,0,0
Western Sahara,2/25/2020,0,0,0,0
Sao Tome and Principe,2/25/2020,0,0,0,0
Yemen,2/25/2020,0,0,0,0
Comoros,2/25/2020,0,0,0,0
Tajikistan,2/25/2020,0,0,0,0
Lesotho,2/25/2020,0,0,0,0
Afghanistan,2/26/2020,1,0,0,1
Albania,2/26/2020,0,0,0,0
Algeria,2/26/2020,1,0,0,1
Andorra,2/26/2020,0,0,0,0
Angola,2/26/2020,0,0,0,0
Antigua and Barbuda,2/26/2020,0,0,0,0
Argentina,2/26/2020,0,0,0,0
Armenia,2/26/2020,0,0,0,0
Australia,2/26/2020,0,0,0,0
Australia,2/26/2020,4,0,4,0
Australia,2/26/2020,0,0,0,0
Australia,2/26/2020,5,0,1,4
Australia,2/26/2020,2,0,2,0
Australia,2/26/2020,0,0,0,0
Australia,2/26/2020,4,0,4,0
Australia,2/26/2020,0,0,0,0
Austria,2/26/2020,2,0,0,2
Azerbaijan,2/26/2020,0,0,0,0
Bahamas,2/26/2020,0,0,0,0
Bahrain,2/26/2020,33,0,0,33
Bangladesh,2/26/2020,0,0,0,0
Barbados,2/26/2020,0,0,0,0
Belarus,2/26/2020,0,0,0,0
Belgium,2/26/2020,1,0,1,0
Benin,2/26/2020,0,0,0,0
Bhutan,2/26/2020,0,0,0,0
Bolivia,2/26/2020,0,0,0,0
Bosnia and Herzegovina,2/26/2020,0,0,0,0
Brazil,2/26/2020,1,0,0,1
Brunei,2/26/2020,0,0,0,0
Bulgaria,2/26/2020,0,0,0,0
Burkina Faso,2/26/2020,0,0,0,0
Cabo Verde,2/26/2020,0,0,0,0
Cambodia,2/26/2020,1,0,1,0
Cameroon,2/26/2020,0,0,0,0
Canada,2/26/2020,0,0,0,0
Canada,2/26/2020,7,0,0,7
Canada,2/26/2020,0,0,0,0
Canada,2/26/2020,0,0,0,0
Canada,2/26/2020,0,0,0,0
Canada,2/26/2020,0,0,0,0
Canada,2/26/2020,4,0,0,4
Canada,2/26/2020,0,0,0,0
Canada,2/26/2020,0,0,0,0
Canada,2/26/2020,0,0,0,0
Central African Republic,2/26/2020,0,0,0,0
Chad,2/26/2020,0,0,0,0
Chile,2/26/2020,2,0,0,2
China,2/26/2020,989,6,744,239
China,2/26/2020,400,4,235,161
China,2/26/2020,576,6,384,186
China,2/26/2020,294,1,218,75
China,2/26/2020,91,2,81,8
China,2/26/2020,1347,7,851,489
China,2/26/2020,252,2,147,103
China,2/26/2020,146,2,104,40
China,2/26/2020,168,5,129,34
China,2/26/2020,312,6,0,306
China,2/26/2020,480,12,249,219
China,2/26/2020,1271,19,0,1252
China,2/26/2020,91,2,24,65
China,2/26/2020,65187,2615,20969,41603
China,2/26/2020,1016,4,783,229
China,2/26/2020,75,0,38,37
China,2/26/2020,631,0,478,153
China,2/26/2020,934,1,719,214
China,2/26/2020,93,1,65,27
China,2/26/2020,121,1,88,32
China,2/26/2020,10,0,7,3
China,2/26/2020,71,0,65,6
China,2/26/2020,18,0,18,0
China,2/26/2020,245,1,192,52
China,2/26/2020,756,6,377,373
China,2/26/2020,337,3,272,62
China,2/26/2020,133,0,104,29
China,2/26/2020,531,3,307,221
China,2/26/2020,135,3,96,36
China,2/26/2020,1,0,1,0
China,2/26/2020,76,2,34,40
China,2/26/2020,174,2,144,28
China,2/26/2020,1205,1,867,337
Colombia,2/26/2020,0,0,0,0
Congo (Brazzaville),2/26/2020,0,0,0,0
Congo (Kinshasa),2/26/2020,0,0,0,0
Costa Rica,2/26/2020,0,0,0,0
Cote d'Ivoire,2/26/2020,0,0,0,0
Croatia,2/26/2020,3,0,0,3
Cuba,2/26/2020,0,0,0,0
Cyprus,2/26/2020,0,0,0,0
Czechia,2/26/2020,0,0,0,0
Denmark,2/26/2020,0,0,0,0
Greenland,2/26/2020,0,0,0,0
Denmark,2/26/2020,0,0,0,0
Djibouti,2/26/2020,0,0,0,0
Dominican Republic,2/26/2020,0,0,0,0
Ecuador,2/26/2020,0,0,0,0
Egypt,2/26/2020,1,0,0,1
El Salvador,2/26/2020,0,0,0,0
Equatorial Guinea,2/26/2020,0,0,0,0
Eritrea,2/26/2020,0,0,0,0
Estonia,2/26/2020,0,0,0,0
Eswatini,2/26/2020,0,0,0,0
Ethiopia,2/26/2020,0,0,0,0
Fiji,2/26/2020,0,0,0,0
Finland,2/26/2020,2,0,1,1
France,2/26/2020,0,0,0,0
France,2/26/2020,0,0,0,0
France,2/26/2020,0,0,0,0
France,2/26/2020,0,0,0,0
France,2/26/2020,0,0,0,0
France,2/26/2020,0,0,0,0
France,2/26/2020,0,0,0,0
France,2/26/2020,0,0,0,0
France,2/26/2020,0,0,0,0
France,2/26/2020,18,2,11,5
Gabon,2/26/2020,0,0,0,0
Gambia,2/26/2020,0,0,0,0
Georgia,2/26/2020,1,0,0,1
Germany,2/26/2020,27,0,15,12
Ghana,2/26/2020,0,0,0,0
Greece,2/26/2020,1,0,0,1
Guatemala,2/26/2020,0,0,0,0
Guinea,2/26/2020,0,0,0,0
Guyana,2/26/2020,0,0,0,0
Haiti,2/26/2020,0,0,0,0
Holy See,2/26/2020,0,0,0,0
Honduras,2/26/2020,0,0,0,0
Hungary,2/26/2020,0,0,0,0
Iceland,2/26/2020,0,0,0,0
India,2/26/2020,3,0,3,0
Indonesia,2/26/2020,0,0,0,0
Iran,2/26/2020,139,19,49,71
Iraq,2/26/2020,5,0,0,5
Ireland,2/26/2020,0,0,0,0
Israel,2/26/2020,2,0,0,2
Italy,2/26/2020,453,12,3,438
Jamaica,2/26/2020,0,0,0,0
Japan,2/26/2020,192,3,22,167
Jordan,2/26/2020,0,0,0,0
Kazakhstan,2/26/2020,0,0,0,0
Kenya,2/26/2020,0,0,0,0
South Korea,2/26/2020,1261,12,22,1227
Kuwait,2/26/2020,26,0,0,26
Kyrgyzstan,2/26/2020,0,0,0,0
Latvia,2/26/2020,0,0,0,0
Lebanon,2/26/2020,2,0,0,2
Liberia,2/26/2020,0,0,0,0
Liechtenstein,2/26/2020,0,0,0,0
Lithuania,2/26/2020,0,0,0,0
Luxembourg,2/26/2020,0,0,0,0
Madagascar,2/26/2020,0,0,0,0
Malaysia,2/26/2020,22,0,18,4
Maldives,2/26/2020,0,0,0,0
Malta,2/26/2020,0,0,0,0
Mauritania,2/26/2020,0,0,0,0
Mauritius,2/26/2020,0,0,0,0
Mexico,2/26/2020,0,0,0,0
Moldova,2/26/2020,0,0,0,0
Monaco,2/26/2020,0,0,0,0
Mongolia,2/26/2020,0,0,0,0
Montenegro,2/26/2020,0,0,0,0
Morocco,2/26/2020,0,0,0,0
Namibia,2/26/2020,0,0,0,0
Nepal,2/26/2020,1,0,1,0
Netherlands,2/26/2020,0,0,0,0
Netherlands,2/26/2020,0,0,0,0
Netherlands,2/26/2020,0,0,0,0
Netherlands,2/26/2020,0,0,0,0
New Zealand,2/26/2020,0,0,0,0
Nicaragua,2/26/2020,0,0,0,0
Niger,2/26/2020,0,0,0,0
Nigeria,2/26/2020,0,0,0,0
North Macedonia,2/26/2020,1,0,0,1
Norway,2/26/2020,1,0,0,1
Oman,2/26/2020,4,0,0,4
Pakistan,2/26/2020,2,0,0,2
Panama,2/26/2020,0,0,0,0
Papua New Guinea,2/26/2020,0,0,0,0
Paraguay,2/26/2020,0,0,0,0
Peru,2/26/2020,0,0,0,0
Philippines,2/26/2020,3,1,1,1
Poland,2/26/2020,0,0,0,0
Portugal,2/26/2020,0,0,0,0
Qatar,2/26/2020,0,0,0,0
Romania,2/26/2020,1,0,0,1
Russia,2/26/2020,2,0,2,0
Rwanda,2/26/2020,0,0,0,0
Saint Lucia,2/26/2020,0,0,0,0
Saint Vincent and the Grenadines,2/26/2020,0,0,0,0
San Marino,2/26/2020,0,0,0,0
Saudi Arabia,2/26/2020,0,0,0,0
Senegal,2/26/2020,0,0,0,0
Serbia,2/26/2020,0,0,0,0
Seychelles,2/26/2020,0,0,0,0
Singapore,2/26/2020,93,0,62,31
Slovakia,2/26/2020,0,0,0,0
Slovenia,2/26/2020,0,0,0,0
Somalia,2/26/2020,0,0,0,0
South Africa,2/26/2020,0,0,0,0
Spain,2/26/2020,13,0,2,11
Sri Lanka,2/26/2020,1,0,1,0
Sudan,2/26/2020,0,0,0,0
Suriname,2/26/2020,0,0,0,0
Sweden,2/26/2020,2,0,0,2
Switzerland,2/26/2020,1,0,0,1
Taiwan*,2/26/2020,32,1,5,26
Tanzania,2/26/2020,0,0,0,0
Thailand,2/26/2020,40,0,22,18
Togo,2/26/2020,0,0,0,0
Trinidad and Tobago,2/26/2020,0,0,0,0
Tunisia,2/26/2020,0,0,0,0
Turkey,2/26/2020,0,0,0,0
Uganda,2/26/2020,0,0,0,0
Ukraine,2/26/2020,0,0,0,0
United Arab Emirates,2/26/2020,13,0,4,9
United Kingdom,2/26/2020,0,0,0,0
United Kingdom,2/26/2020,0,0,0,0
United Kingdom,2/26/2020,0,0,0,0
United Kingdom,2/26/2020,0,0,0,0
United Kingdom,2/26/2020,0,0,0,0
United Kingdom,2/26/2020,0,0,0,0
United Kingdom,2/26/2020,37,0,8,29
Uruguay,2/26/2020,0,0,0,0
US,2/26/2020,15,0,6,9
Uzbekistan,2/26/2020,0,0,0,0
Venezuela,2/26/2020,0,0,0,0
Vietnam,2/26/2020,16,0,16,0
Zambia,2/26/2020,0,0,0,0
Zimbabwe,2/26/2020,0,0,0,0
Dominica,2/26/2020,0,0,0,0
Grenada,2/26/2020,0,0,0,0
Mozambique,2/26/2020,0,0,0,0
Syria,2/26/2020,0,0,0,0
Timor-Leste,2/26/2020,0,0,0,0
Belize,2/26/2020,0,0,0,0
Laos,2/26/2020,0,0,0,0
Libya,2/26/2020,0,0,0,0
West Bank and Gaza,2/26/2020,0,0,0,0
Guinea-Bissau,2/26/2020,0,0,0,0
Mali,2/26/2020,0,0,0,0
Saint Kitts and Nevis,2/26/2020,0,0,0,0
Canada,2/26/2020,0,0,0,0
Canada,2/26/2020,0,0,0,0
Kosovo,2/26/2020,0,0,0,0
Burma,2/26/2020,0,0,0,0
United Kingdom,2/26/2020,0,0,0,0
United Kingdom,2/26/2020,0,0,0,0
United Kingdom,2/26/2020,0,0,0,0
Botswana,2/26/2020,0,0,0,0
Burundi,2/26/2020,0,0,0,0
Sierra Leone,2/26/2020,0,0,0,0
Malawi,2/26/2020,0,0,0,0
United Kingdom,2/26/2020,0,0,0,0
France,2/26/2020,0,0,0,0
South Sudan,2/26/2020,0,0,0,0
Western Sahara,2/26/2020,0,0,0,0
Sao Tome and Principe,2/26/2020,0,0,0,0
Yemen,2/26/2020,0,0,0,0
Comoros,2/26/2020,0,0,0,0
Tajikistan,2/26/2020,0,0,0,0
Lesotho,2/26/2020,0,0,0,0
Afghanistan,2/27/2020,1,0,0,1
Albania,2/27/2020,0,0,0,0
Algeria,2/27/2020,1,0,0,1
Andorra,2/27/2020,0,0,0,0
Angola,2/27/2020,0,0,0,0
Antigua and Barbuda,2/27/2020,0,0,0,0
Argentina,2/27/2020,0,0,0,0
Armenia,2/27/2020,0,0,0,0
Australia,2/27/2020,0,0,0,0
Australia,2/27/2020,4,0,4,0
Australia,2/27/2020,0,0,0,0
Australia,2/27/2020,5,0,1,4
Australia,2/27/2020,2,0,2,0
Australia,2/27/2020,0,0,0,0
Australia,2/27/2020,4,0,4,0
Australia,2/27/2020,0,0,0,0
Austria,2/27/2020,3,0,0,3
Azerbaijan,2/27/2020,0,0,0,0
Bahamas,2/27/2020,0,0,0,0
Bahrain,2/27/2020,33,0,0,33
Bangladesh,2/27/2020,0,0,0,0
Barbados,2/27/2020,0,0,0,0
Belarus,2/27/2020,0,0,0,0
Belgium,2/27/2020,1,0,1,0
Benin,2/27/2020,0,0,0,0
Bhutan,2/27/2020,0,0,0,0
Bolivia,2/27/2020,0,0,0,0
Bosnia and Herzegovina,2/27/2020,0,0,0,0
Brazil,2/27/2020,1,0,0,1
Brunei,2/27/2020,0,0,0,0
Bulgaria,2/27/2020,0,0,0,0
Burkina Faso,2/27/2020,0,0,0,0
Cabo Verde,2/27/2020,0,0,0,0
Cambodia,2/27/2020,1,0,1,0
Cameroon,2/27/2020,0,0,0,0
Canada,2/27/2020,0,0,0,0
Canada,2/27/2020,7,0,0,7
Canada,2/27/2020,0,0,0,0
Canada,2/27/2020,0,0,0,0
Canada,2/27/2020,0,0,0,0
Canada,2/27/2020,0,0,0,0
Canada,2/27/2020,6,0,0,6
Canada,2/27/2020,0,0,0,0
Canada,2/27/2020,0,0,0,0
Canada,2/27/2020,0,0,0,0
Central African Republic,2/27/2020,0,0,0,0
Chad,2/27/2020,0,0,0,0
Chile,2/27/2020,2,0,0,2
China,2/27/2020,989,6,792,191
China,2/27/2020,410,5,248,157
China,2/27/2020,576,6,401,169
China,2/27/2020,296,1,228,67
China,2/27/2020,91,2,81,8
China,2/27/2020,1347,7,890,450
China,2/27/2020,252,2,161,89
China,2/27/2020,146,2,112,32
China,2/27/2020,168,5,131,32
China,2/27/2020,317,6,0,311
China,2/27/2020,480,13,270,197
China,2/27/2020,1272,20,0,1252
China,2/27/2020,92,2,24,66
China,2/27/2020,65596,2641,23383,39572
China,2/27/2020,1017,4,804,209
China,2/27/2020,75,0,43,32
China,2/27/2020,631,0,498,133
China,2/27/2020,934,1,754,179
China,2/27/2020,93,1,67,25
China,2/27/2020,121,1,93,27
China,2/27/2020,10,0,8,2
China,2/27/2020,72,0,68,4
China,2/27/2020,18,0,18,0
China,2/27/2020,245,1,195,49
China,2/27/2020,756,6,387,363
China,2/27/2020,337,3,276,58
China,2/27/2020,133,0,107,26
China,2/27/2020,534,3,321,210
China,2/27/2020,136,3,102,31
China,2/27/2020,1,0,1,0
China,2/27/2020,76,2,43,31
China,2/27/2020,174,2,150,22
China,2/27/2020,1205,1,932,272
Colombia,2/27/2020,0,0,0,0
Congo (Brazzaville),2/27/2020,0,0,0,0
Congo (Kinshasa),2/27/2020,0,0,0,0
Costa Rica,2/27/2020,0,0,0,0
Cote d'Ivoire,2/27/2020,0,0,0,0
Croatia,2/27/2020,3,0,0,3
Cuba,2/27/2020,0,0,0,0
Cyprus,2/27/2020,0,0,0,0
Czechia,2/27/2020,0,0,0,0
Denmark,2/27/2020,0,0,0,0
Greenland,2/27/2020,0,0,0,0
Denmark,2/27/2020,1,0,0,1
Djibouti,2/27/2020,0,0,0,0
Dominican Republic,2/27/2020,0,0,0,0
Ecuador,2/27/2020,0,0,0,0
Egypt,2/27/2020,1,0,0,1
El Salvador,2/27/2020,0,0,0,0
Equatorial Guinea,2/27/2020,0,0,0,0
Eritrea,2/27/2020,0,0,0,0
Estonia,2/27/2020,1,0,0,1
Eswatini,2/27/2020,0,0,0,0
Ethiopia,2/27/2020,0,0,0,0
Fiji,2/27/2020,0,0,0,0
Finland,2/27/2020,2,0,1,1
France,2/27/2020,0,0,0,0
France,2/27/2020,0,0,0,0
France,2/27/2020,0,0,0,0
France,2/27/2020,0,0,0,0
France,2/27/2020,0,0,0,0
France,2/27/2020,0,0,0,0
France,2/27/2020,0,0,0,0
France,2/27/2020,0,0,0,0
France,2/27/2020,0,0,0,0
France,2/27/2020,38,2,11,25
Gabon,2/27/2020,0,0,0,0
Gambia,2/27/2020,0,0,0,0
Georgia,2/27/2020,1,0,0,1
Germany,2/27/2020,46,0,16,30
Ghana,2/27/2020,0,0,0,0
Greece,2/27/2020,3,0,0,3
Guatemala,2/27/2020,0,0,0,0
Guinea,2/27/2020,0,0,0,0
Guyana,2/27/2020,0,0,0,0
Haiti,2/27/2020,0,0,0,0
Holy See,2/27/2020,0,0,0,0
Honduras,2/27/2020,0,0,0,0
Hungary,2/27/2020,0,0,0,0
Iceland,2/27/2020,0,0,0,0
India,2/27/2020,3,0,3,0
Indonesia,2/27/2020,0,0,0,0
Iran,2/27/2020,245,26,49,170
Iraq,2/27/2020,7,0,0,7
Ireland,2/27/2020,0,0,0,0
Israel,2/27/2020,3,0,1,2
Italy,2/27/2020,655,17,45,593
Jamaica,2/27/2020,0,0,0,0
Japan,2/27/2020,218,4,22,192
Jordan,2/27/2020,0,0,0,0
Kazakhstan,2/27/2020,0,0,0,0
Kenya,2/27/2020,0,0,0,0
South Korea,2/27/2020,1766,13,22,1731
Kuwait,2/27/2020,43,0,0,43
Kyrgyzstan,2/27/2020,0,0,0,0
Latvia,2/27/2020,0,0,0,0
Lebanon,2/27/2020,2,0,0,2
Liberia,2/27/2020,0,0,0,0
Liechtenstein,2/27/2020,0,0,0,0
Lithuania,2/27/2020,0,0,0,0
Luxembourg,2/27/2020,0,0,0,0
Madagascar,2/27/2020,0,0,0,0
Malaysia,2/27/2020,23,0,18,5
Maldives,2/27/2020,0,0,0,0
Malta,2/27/2020,0,0,0,0
Mauritania,2/27/2020,0,0,0,0
Mauritius,2/27/2020,0,0,0,0
Mexico,2/27/2020,0,0,0,0
Moldova,2/27/2020,0,0,0,0
Monaco,2/27/2020,0,0,0,0
Mongolia,2/27/2020,0,0,0,0
Montenegro,2/27/2020,0,0,0,0
Morocco,2/27/2020,0,0,0,0
Namibia,2/27/2020,0,0,0,0
Nepal,2/27/2020,1,0,1,0
Netherlands,2/27/2020,0,0,0,0
Netherlands,2/27/2020,0,0,0,0
Netherlands,2/27/2020,0,0,0,0
Netherlands,2/27/2020,1,0,0,1
New Zealand,2/27/2020,0,0,0,0
Nicaragua,2/27/2020,0,0,0,0
Niger,2/27/2020,0,0,0,0
Nigeria,2/27/2020,0,0,0,0
North Macedonia,2/27/2020,1,0,0,1
Norway,2/27/2020,1,0,0,1
Oman,2/27/2020,4,0,0,4
Pakistan,2/27/2020,2,0,0,2
Panama,2/27/2020,0,0,0,0
Papua New Guinea,2/27/2020,0,0,0,0
Paraguay,2/27/2020,0,0,0,0
Peru,2/27/2020,0,0,0,0
Philippines,2/27/2020,3,1,1,1
Poland,2/27/2020,0,0,0,0
Portugal,2/27/2020,0,0,0,0
Qatar,2/27/2020,0,0,0,0
Romania,2/27/2020,1,0,0,1
Russia,2/27/2020,2,0,2,0
Rwanda,2/27/2020,0,0,0,0
Saint Lucia,2/27/2020,0,0,0,0
Saint Vincent and the Grenadines,2/27/2020,0,0,0,0
San Marino,2/27/2020,1,0,0,1
Saudi Arabia,2/27/2020,0,0,0,0
Senegal,2/27/2020,0,0,0,0
Serbia,2/27/2020,0,0,0,0
Seychelles,2/27/2020,0,0,0,0
Singapore,2/27/2020,93,0,62,31
Slovakia,2/27/2020,0,0,0,0
Slovenia,2/27/2020,0,0,0,0
Somalia,2/27/2020,0,0,0,0
South Africa,2/27/2020,0,0,0,0
Spain,2/27/2020,15,0,2,13
Sri Lanka,2/27/2020,1,0,1,0
Sudan,2/27/2020,0,0,0,0
Suriname,2/27/2020,0,0,0,0
Sweden,2/27/2020,7,0,0,7
Switzerland,2/27/2020,8,0,0,8
Taiwan*,2/27/2020,32,1,5,26
Tanzania,2/27/2020,0,0,0,0
Thailand,2/27/2020,40,0,22,18
Togo,2/27/2020,0,0,0,0
Trinidad and Tobago,2/27/2020,0,0,0,0
Tunisia,2/27/2020,0,0,0,0
Turkey,2/27/2020,0,0,0,0
Uganda,2/27/2020,0,0,0,0
Ukraine,2/27/2020,0,0,0,0
United Arab Emirates,2/27/2020,13,0,4,9
United Kingdom,2/27/2020,0,0,0,0
United Kingdom,2/27/2020,0,0,0,0
United Kingdom,2/27/2020,0,0,0,0
United Kingdom,2/27/2020,0,0,0,0
United Kingdom,2/27/2020,0,0,0,0
United Kingdom,2/27/2020,0,0,0,0
United Kingdom,2/27/2020,44,0,8,36
Uruguay,2/27/2020,0,0,0,0
US,2/27/2020,16,0,6,10
Uzbekistan,2/27/2020,0,0,0,0
Venezuela,2/27/2020,0,0,0,0
Vietnam,2/27/2020,16,0,16,0
Zambia,2/27/2020,0,0,0,0
Zimbabwe,2/27/2020,0,0,0,0
Dominica,2/27/2020,0,0,0,0
Grenada,2/27/2020,0,0,0,0
Mozambique,2/27/2020,0,0,0,0
Syria,2/27/2020,0,0,0,0
Timor-Leste,2/27/2020,0,0,0,0
Belize,2/27/2020,0,0,0,0
Laos,2/27/2020,0,0,0,0
Libya,2/27/2020,0,0,0,0
West Bank and Gaza,2/27/2020,0,0,0,0
Guinea-Bissau,2/27/2020,0,0,0,0
Mali,2/27/2020,0,0,0,0
Saint Kitts and Nevis,2/27/2020,0,0,0,0
Canada,2/27/2020,0,0,0,0
Canada,2/27/2020,0,0,0,0
Kosovo,2/27/2020,0,0,0,0
Burma,2/27/2020,0,0,0,0
United Kingdom,2/27/2020,0,0,0,0
United Kingdom,2/27/2020,0,0,0,0
United Kingdom,2/27/2020,0,0,0,0
Botswana,2/27/2020,0,0,0,0
Burundi,2/27/2020,0,0,0,0
Sierra Leone,2/27/2020,0,0,0,0
Malawi,2/27/2020,0,0,0,0
United Kingdom,2/27/2020,0,0,0,0
France,2/27/2020,0,0,0,0
South Sudan,2/27/2020,0,0,0,0
Western Sahara,2/27/2020,0,0,0,0
Sao Tome and Principe,2/27/2020,0,0,0,0
Yemen,2/27/2020,0,0,0,0
Comoros,2/27/2020,0,0,0,0
Tajikistan,2/27/2020,0,0,0,0
Lesotho,2/27/2020,0,0,0,0
Afghanistan,2/28/2020,1,0,0,1
Albania,2/28/2020,0,0,0,0
Algeria,2/28/2020,1,0,0,1
Andorra,2/28/2020,0,0,0,0
Angola,2/28/2020,0,0,0,0
Antigua and Barbuda,2/28/2020,0,0,0,0
Argentina,2/28/2020,0,0,0,0
Armenia,2/28/2020,0,0,0,0
Australia,2/28/2020,0,0,0,0
Australia,2/28/2020,4,0,4,0
Australia,2/28/2020,0,0,0,0
